"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x899399781843206144","x1468810717427953665",2021-12-09 05:12:18,"shaytravelz","@PepperOceanna As an educator I get to spend my days with everyone else’s kids. I just turned 40 and can’t afford a family of my own. The thought of adding child care on top of student loans &amp; mortgage terrifies me…#CancelStudentDebt","Twitter for iPhone",222,"x1468588723919020034","x2918212191","PepperOceanna",FALSE,FALSE,0,0,,,"CancelStudentDebt",,,,,,,,,,,,,"x2918212191","PepperOceanna","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/shaytravelz/status/1468810717427953665","Shannon M.","California, USA","",,FALSE,99,157,0,5935,33191,2017-08-20 22:36:32,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x899399781843206144","x1468754631270432769",2021-12-09 01:29:26,"shaytravelz","@jscancoach @SecCardona That is unaffordable! Mine goes up $ 200 every 2 years. My next hike will be to $850. I’m a school counselor. This is not sustainable. #cancelStudentDebt","Twitter for iPhone",153,"x1468590125659607040","x928648650","jscancoach",FALSE,FALSE,0,0,,,"cancelStudentDebt",,,,,,,,,,,,,"x928648650 x1364259892299767810","jscancoach SecCardona","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/shaytravelz/status/1468754631270432769","Shannon M.","California, USA","",,FALSE,99,157,0,5935,33191,2017-08-20 22:36:32,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x899399781843206144","x1468377460362285056",2021-12-08 00:30:42,"shaytravelz","@SecCardona My $650 a month payment goes just for interest in high cost CA… this is absurd. This is the reward for going into public service. #CancelStudentDebt","Twitter for iPhone",148,"x1468267820299476998","x1364259892299767810","SecCardona",FALSE,FALSE,11,3,,,"CancelStudentDebt",,,,,,,,,,,,,"x1364259892299767810","SecCardona","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/shaytravelz/status/1468377460362285056","Shannon M.","California, USA","",,FALSE,99,157,0,5935,33191,2017-08-20 22:36:32,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x899399781843206144","x1468748977352818690",2021-12-09 01:06:58,"shaytravelz","@pushytherapist @AndrewPentis @DebtCrisisOrg You have got to be kidding! That’s BS! #CancelStudentDebt","Twitter for iPhone",57,"x1468619884263358465","x3409225039","pushytherapist",FALSE,FALSE,0,0,,,"CancelStudentDebt",,,,,,,,,,,,,"x3409225039 x1057389358033104901 x720504404","pushytherapist AndrewPentis DebtCrisisOrg","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/shaytravelz/status/1468748977352818690","Shannon M.","California, USA","",,FALSE,99,157,0,5935,33191,2017-08-20 22:36:32,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x899399781843206144","x1468753744896532480",2021-12-09 01:25:55,"shaytravelz","@SecCardona As an educator I am fed up with this program. It is broken. I’m paying hundreds to interest alone. #CancelStudentDebt.  #GiveBidenAPen","Twitter for iPhone",134,"x1468267820299476998","x1364259892299767810","SecCardona",FALSE,FALSE,0,0,,,"CancelStudentDebt GiveBidenAPen",,,,,,,,,,,,,"x1364259892299767810","SecCardona","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/shaytravelz/status/1468753744896532480","Shannon M.","California, USA","",,FALSE,99,157,0,5935,33191,2017-08-20 22:36:32,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x802705350","x1468805071706148867",2021-12-09 04:49:52,"Foxsquire","9) The way this system is SO rigged for any lawyer wanting to serve is why we desperately need to #CancelStudentDebt &amp; fix #PSLF.

So people can have long, deep, rewarding legal careers where their clients get the best expertise and representation and advocacy.","Twitter Web App",265,"x1468804357860868097","x802705350","Foxsquire",FALSE,FALSE,6,0,,,"CancelStudentDebt PSLF",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Foxsquire/status/1468805071706148867","Jane Fox","","Public defender @legalaidnyc | @alaa2325 member |
GBM widow |
A true story of someone who got #PSLF |
Let's #cancelstudentdebt, get #M4A & smash prisons
she/her",,FALSE,674,561,6,987,2384,2012-09-04 16:07:34,FALSE,,,,"https://pbs.twimg.com/profile_banners/802705350/1580853211","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1326361540321226752/JJMXiDGj_normal.jpg"
"x802705350","x1468810468785541120",2021-12-09 05:11:19,"Foxsquire","12) Our service matters. Our education is not an exchange for a life of demoralizing debt.

We are not our loans. We are not our debt.

There are millions of us. We can change it. Education is a human right. 

#CancelStudentDebt","Twitter Web App",228,"x1468808416391057408","x802705350","Foxsquire",FALSE,FALSE,1,0,,,"CancelStudentDebt",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Foxsquire/status/1468810468785541120","Jane Fox","","Public defender @legalaidnyc | @alaa2325 member |
GBM widow |
A true story of someone who got #PSLF |
Let's #cancelstudentdebt, get #M4A & smash prisons
she/her",,FALSE,674,561,6,987,2384,2012-09-04 16:07:34,FALSE,,,,"https://pbs.twimg.com/profile_banners/802705350/1580853211","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1326361540321226752/JJMXiDGj_normal.jpg"
"x802705350","x1468687852515078153",2021-12-08 21:04:05,"Foxsquire","As ever @StrikeDebt totally nails why the elders cannot comprehend the need to #cancelstudentdebt. https://t.co/ZhCEQ6QxVd","Twitter Web App",98,,,,TRUE,FALSE,4,1,,,"cancelstudentdebt",,"twitter.com/StrikeDebt/sta…","https://t.co/ZhCEQ6QxVd","https://twitter.com/StrikeDebt/status/1468591546639523850",,,,,,,,,"x598921658","StrikeDebt","en","x1468591546639523850","Good morning. Biden's law degree cost about $1,500.",2021-12-08 14:41:24,"Twitter Web App",23944,2720,"x598921658","StrikeDebt","The Debt Collective",49463,10559,44756,"","The nation’s first debtors’ union, organizing to build power with debt as leverage. You are not a loan! Press: press@debtcollective.org",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Foxsquire/status/1468687852515078153","Jane Fox","","Public defender @legalaidnyc | @alaa2325 member |
GBM widow |
A true story of someone who got #PSLF |
Let's #cancelstudentdebt, get #M4A & smash prisons
she/her",,FALSE,674,561,6,987,2384,2012-09-04 16:07:34,FALSE,,,,"https://pbs.twimg.com/profile_banners/802705350/1580853211","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1326361540321226752/JJMXiDGj_normal.jpg"
"x802705350","x1468370910910590978",2021-12-08 00:04:40,"Foxsquire","Not one mention of the student loan payment pause &amp; payments restarting in February?

The CARES Act pause played a significant role in the savings build up which will be completely wiped out if @POTUS &amp; @usedgov don't extend the pause...and also #CancelStudentDebt https://t.co/Y6Bvtru6m3","Twitter Web App",272,,,,TRUE,FALSE,15,0,,,"CancelStudentDebt",,"twitter.com/nytpolitics/st…","https://t.co/Y6Bvtru6m3","https://twitter.com/nytpolitics/status/1468279655325212676",,,,,,,,,"x1349149096909668363 x20437286","POTUS usedgov","en","x1468279655325212676","Many low-income Americans have found that the savings they built up during the pandemic have dwindled. Working- and middle-class households could exhaust these financial buffers as soon as early next year, researchers predict. https://t.co/TMcdgTF55p",2021-12-07 18:02:03,"SocialFlow",7,2,"x14434063","nytpolitics","NYT Politics",514786,227,139262,"Washington Bureau","Political news from The New York Times. Sign up for the On Politics newsletter: https://t.co/TCVQQcGX92.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Foxsquire/status/1468370910910590978","Jane Fox","","Public defender @legalaidnyc | @alaa2325 member |
GBM widow |
A true story of someone who got #PSLF |
Let's #cancelstudentdebt, get #M4A & smash prisons
she/her",,FALSE,674,561,6,987,2384,2012-09-04 16:07:34,FALSE,,,,"https://pbs.twimg.com/profile_banners/802705350/1580853211","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1326361540321226752/JJMXiDGj_normal.jpg"
"x30986482","x1468809980543475712",2021-12-09 05:09:23,"PD_JacksonATL","@POTUS Cancel Student Loan Debt! It impacts #BIPOC especially Black women the most. #CancelStudentDebt","Twitter for iPhone",95,"x1468707817666359309","x1349149096909668363","POTUS",FALSE,FALSE,0,0,,,"BIPOC CancelStudentDebt",,,,,,,,,,,,,"x1349149096909668363","POTUS","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PD_JacksonATL/status/1468809980543475712","Patrice D-Jackson","She workin’","God's fav. Wife. Mom. #ImprovementScience. #DesignThinking. @ASCD EL16 and BOD. @USDOEd TAF. 🧱 @rentherunway Ambassador #NoCode Dev. Author. Tweets are my own.","https://t.co/4p6zjVlidq",FALSE,1467,1682,94,14451,9350,2009-04-13 23:06:24,FALSE,"https://t.co/4p6zjVlidq","http://linktr.ee/noirwellnesscollective",,"https://pbs.twimg.com/profile_banners/30986482/1560835880","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1268050144626262016/B8g19gSa_normal.jpg"
"x455499794","x1468809011055054851",2021-12-09 05:05:32,"BetrCutlerLoose","Jennie the six figure private university graduate executive thinks the guy who mows her lawn should pay her college bills.
#CancelStudentDebt is a cruel joke. https://t.co/Lc3lSMUb6g https://t.co/M3d4WKaIwt","Twitter for Android",182,,,,TRUE,FALSE,1,0,,,"CancelStudentDebt",,"twitter.com/ChristinaPusha…","https://t.co/Lc3lSMUb6g","https://twitter.com/ChristinaPushaw/status/1468771765245652995","http://pbs.twimg.com/media/FGJCAxFVQAI0shh.jpg","https://t.co/M3d4WKaIwt","https://twitter.com/BetrCutlerLoose/status/1468809011055054851/photo/1","photo","http://pbs.twimg.com/media/FGJCAxFVQAI0shh.jpg","https://t.co/M3d4WKaIwt","https://twitter.com/BetrCutlerLoose/status/1468809011055054851/photo/1",,,,"en","x1468771765245652995","If I had $17,000 student loan debt, I would pay that off before buying a Tesla Model 3 Long Range, instead of buying a $50,000 car and demanding taxpayers pay my student debt. Does that make me a racist?",2021-12-09 02:37:31,"Twitter for iPhone",3885,572,"x31667539","ChristinaPushaw","Christina Pushaw 🐊",68748,7699,20096,"Tallahassee, FL","here to debunk false Narratives about Florida & @GovRonDeSantis • LAX-TBS-KBP-DCA-TLH • anti-communist • John 15:18 • personal account; likes =\= endorsements",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BetrCutlerLoose/status/1468809011055054851","Michael Kuffar ✝️ 100% 🇺🇸 since 1852","San Diego County, CA","John 14:6, 15:18-25, Luke 22:36.
@UCRiverside Highlander.
 Milton Friedman was correct!
#ProLife #ProConstitution, ESTJ-A, SAN, TPA, MXP.",,FALSE,2327,2397,24,104706,186553,2012-01-05 05:30:46,FALSE,,,,"https://pbs.twimg.com/profile_banners/455499794/1483034764","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1428343729279037450/PTRyd7Pf_normal.jpg"
"x1164258021607972865","x1468808951668039680",2021-12-09 05:05:17,"least_an","Make it make sense. #CancelStudentDebt https://t.co/GfvkpCOHZW","Twitter for Android",38,,,,TRUE,FALSE,0,0,,,"CancelStudentDebt",,"twitter.com/4slj_/status/1…","https://t.co/GfvkpCOHZW","https://twitter.com/4slj_/status/1468614733485989893",,,,,,,,,,,"en","x1468614733485989893","@cosa__jefe @Corddaryl Strategize this for us https://t.co/PIT8VKs42N",2021-12-08 16:13:32,"Twitter for iPhone",31,0,"x1460741410966102023","4slj_","4slj",47,164,2095,"","#CancelStudentDebt",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/least_an/status/1468808951668039680","AnAgeAtLeast","","I sleep when you're awake",,FALSE,508,966,0,2155,13395,2019-08-21 19:28:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/1164258021607972865/1581100082",,"http://pbs.twimg.com/profile_images/1225848528523743232/jrwM8GMe_normal.jpg"
"x1264041001288695811","x1468806455566508032",2021-12-09 04:55:22,"ThxPat","@POTUS That’s great! Now #CancelStudentDebt","Twitter for iPhone",36,"x1468707817666359309","x1349149096909668363","POTUS",FALSE,FALSE,0,0,,,"CancelStudentDebt",,,,,,,,,,,,,"x1349149096909668363","POTUS","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ThxPat/status/1468806455566508032","The Notorious P.A.T.","404","The lyrics are morose, but the music is happy! Ezekiel 23:20 this/these https://t.co/oOqnbM5y8N #deploma",,FALSE,59,59,0,5701,7379,2020-05-23 03:50:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/1264041001288695811/1601853738",,"http://pbs.twimg.com/profile_images/1461835841018466304/H5J2DD-u_normal.jpg"
"x423890530","x1468805155470680065",2021-12-09 04:50:12,"PSYCH_HYPE","Only thing on my Christmas list is for @POTUS to #CancelStudentDebt","Twitter for iPhone",67,,,,FALSE,FALSE,5,1,,,"CancelStudentDebt",,,,,,,,,,,,,"x1349149096909668363","POTUS","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/00b3b29f37e1cd75.json","Westwood","Westwood, MA","city","United States","US","NA NA","NA NA","-71.251746 -71.145595 -71.145595 -71.251746 42.183173 42.183173 42.259173 42.259173","https://twitter.com/PSYCH_HYPE/status/1468805155470680065","Bryan Harnsberger, Psy.D","Massachusetts, USA","| Licensed Shrink | Elder Millennial | #SuicidePrevention | #StudentLoanVoter | Comicbook Nerd | No professional advice, just political rants and memes |","https://t.co/wmDjC34xZr",FALSE,29457,3857,138,87985,185626,2011-11-29 02:12:21,FALSE,"https://t.co/wmDjC34xZr","http://www.sdp.org",,"https://pbs.twimg.com/profile_banners/423890530/1624296227","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1414237727827152897/0Ry3a9lK_normal.jpg"
"x1279881576541761538","x1468804847118045186",2021-12-09 04:48:59,"LizzieTask","@LeviFetterman @PhilaHowieRose @TheCW @giselefetterman Me at 11:45PM hiding under covers because light still on because person up worrying because unemployed &amp; student debt. The thing that was supposed to make her more stable than bio family — higher ed — has made her less. She is first Gen BA, MBA, PhD, No House. #CancelStudentDebt https://t.co/LfLJxni1as","Twitter for iPhone",283,"x1468795656248643590","x1322209443971584002","LeviFetterman",FALSE,FALSE,2,0,,,"CancelStudentDebt",,,,,"http://pbs.twimg.com/media/FGI-OI4XMAQraaV.jpg","https://t.co/LfLJxni1as","https://twitter.com/LizzieTask/status/1468804847118045186/photo/1","photo","http://pbs.twimg.com/media/FGI-OI4XMAQraaV.jpg","https://t.co/LfLJxni1as","https://twitter.com/LizzieTask/status/1468804847118045186/photo/1",,"x1322209443971584002 x827485279309221889 x22083910 x3496371972","LeviFetterman PhilaHowieRose TheCW giselefetterman","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LizzieTask/status/1468804847118045186","Lizzie 4 Maine","Maine, USA","I #rescuedog, abt 3.5. V v niche content. #Bosmayor mock-u-candidate—so far ahead of pack end up MAINE! #SCSDogWannaBe #StopTheSweeps #FreeThemAll #AnimalCaucus",,FALSE,410,480,2,3752,3495,2020-07-05 20:55:33,FALSE,,,,"https://pbs.twimg.com/profile_banners/1279881576541761538/1633871118",,"http://pbs.twimg.com/profile_images/1460440846009081861/0VA-mhHe_normal.jpg"
"x1379061271216197632","x1468803250426204161",2021-12-09 04:42:38,"ChuckRetweet","SenSchumer: I’m standing with @SenWarren and @RepPressley because new data from @RooseveltInst is showing that restarting student loan payments will undermine economic progress for so many families.

President Biden can #CancelStudentDebt today. https://t.co/rAL6Nzlvjy","IFTTT",269,,,,TRUE,FALSE,4,3,,,"CancelStudentDebt",,"twitter.com/rooseveltinst/…","https://t.co/rAL6Nzlvjy","https://twitter.com/rooseveltinst/status/1468711523296202758",,,,,,,,,"x970207298 x1080584229510172678 x76967543","SenWarren RepPressley rooseveltinst","en","x1468711523296202758","Today, we’re joining @SenSchumer @SenWarren and @RepPressley in calling for @POTUS to extend the student loan payment pause and #CancelStudentDebt, recommendations supported by our research. https://t.co/cmbJ0FD7da",2021-12-08 22:38:09,"Twitter Web App",470,114,"x76967543","rooseveltinst","Roosevelt Institute",30901,2374,23809,"New York, NY","The Roosevelt Institute champions bold policy reforms that would redefine the American economy and our democracy #ForTheMany, not the few.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ChuckRetweet/status/1468803250426204161","Chuck Schumer Retweet","","",,FALSE,1,0,0,1609,0,2021-04-05 13:20:11,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1388937063903473664/i6Cuv2xe_normal.jpg"
"x1341572696715505665","x1468803020544741379",2021-12-09 04:41:43,"PaulaDee63","January Week of Action to Demand: #CancelStudentDebt - Action Network https://t.co/SGkGjtj7PA","Twitter for iPhone",93,,,,FALSE,FALSE,2,2,,,"CancelStudentDebt",,"actionnetwork.org/forms/sign-up-…","https://t.co/SGkGjtj7PA","https://actionnetwork.org/forms/sign-up-to-join-our-cancel-student-debt-week-of-action",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PaulaDee63/status/1468803020544741379","Paula D","","","https://t.co/u3aAeLLWvj",FALSE,102,1166,0,5019,6419,2020-12-23 02:34:24,FALSE,"https://t.co/u3aAeLLWvj","http://web.alsa.org/site/TR?team_id=395122&fr_id=14557&pg=team",,"https://pbs.twimg.com/profile_banners/1341572696715505665/1613805672",,"http://pbs.twimg.com/profile_images/1363025546586783744/I40kH7-E_normal.jpg"
"x1279924453292388352","x1468801019203096576",2021-12-09 04:33:46,"SophiaK25856240","@PramilaJayapal @POTUS Thanks for your advocacy, Congresswoman. Most of us are honest and want to repay our debt. Sadly, our means are more modest than the skyrocketing amounts our lenders propose to extract. When the balance increases after every payment, it's a tunnel without end. #CancelStudentDebt","Twitter Web App",279,"x1468758549002166274","x193441812","PramilaJayapal",FALSE,FALSE,2,2,,,"CancelStudentDebt",,,,,,,,,,,,,"x193441812 x1349149096909668363","PramilaJayapal POTUS","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SophiaK25856240/status/1468801019203096576","Sophia - Get vaxxed!!#FarmersProtest#FreePalestine","Seattle","Passionate about the planet and the well-being of humanity.  Retired Psychiatric and Maternity RN, just rejoined the workforce.",,FALSE,507,573,2,65777,69223,2020-07-05 23:46:00,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1279924848651759616/mfTd8FkG_normal.jpg"
"x1057460804734337024","x1468800199724310535",2021-12-09 04:30:31,"HardyLettuce","@POTUS @VP I keep getting emails about my student loans restarting. When are you going to keep your campaign promise? Joe was right back then- 10k is the LEAST you should do, but ALL student debt should be cancelled. #CancelStudentDebt https://t.co/yjjjGGKkFv","Twitter Web App",235,,"x1349149096909668363","POTUS",TRUE,FALSE,2,0,,,"CancelStudentDebt",,"twitter.com/JoeBiden/statu…","https://t.co/yjjjGGKkFv","https://twitter.com/JoeBiden/status/1241869418981920769",,,,,,,,,"x1349149096909668363 x803694179079458816","POTUS VP","en","x1241869418981920769","Additionally, we should forgive a minimum of $10,000/person of federal student loans, as proposed by Senator Warren and colleagues. Young people and other student debt holders bore the brunt of the last crisis. It shouldn't happen again.",2020-03-22 23:28:36,"Twitter Web App",10351,2226,"x939091","JoeBiden","Joe Biden",31952236,48,7807,"Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/HardyLettuce/status/1468800199724310535","Lettuce","Field","In theory, I make art sometimes 🌱",,FALSE,65,180,0,2978,53432,2018-10-31 02:34:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/1057460804734337024/1581039170","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1057477664393568256/iQf6GQ1d_normal.jpg"
"x43409463","x1468797755061583873",2021-12-09 04:20:48,"blackboarder","I paid all my student loan debt, however the system is a scam. I don’t  care about it being fair for me … i want to see everyone else free. #CancelStudentDebt","Twitter for iPhone",158,,,,FALSE,FALSE,1,0,,,"CancelStudentDebt",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/blackboarder/status/1468797755061583873","Issa Cheated on Lawrence","VA","#blacklivesmatter",,FALSE,429,274,13,24417,1960,2009-05-29 21:05:16,FALSE,,,,"https://pbs.twimg.com/profile_banners/43409463/1519458035","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1100839351393480704/pY0zxXno_normal.jpg"
"x1387237264992915461","x1468797481559416834",2021-12-09 04:19:43,"PurpleIris87","@POTUS Thank you. Now how about one either canceling all student loans or at least forgiving accumulated interest and stopping interest period? That would be awesome. #CancelStudentDebt @teachcardona","Twitter for Android",192,"x1468707817666359309","x1349149096909668363","POTUS",FALSE,FALSE,2,0,,,"CancelStudentDebt",,,,,,,,,,,,,"x1349149096909668363 x763766437","POTUS teachcardona","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PurpleIris87/status/1468797481559416834","PurpleIris","","#Resister. #BLM. #BidenHarris. 🌊Love irises. The smell of lilacs in the spring. Going on evening walks as the sun sets. No DMs. No #Bullies. #Type1Diabetes.",,FALSE,6496,6798,1,7897,9092,2021-04-28 02:48:48,FALSE,,,,"https://pbs.twimg.com/profile_banners/1387237264992915461/1626663805",,"http://pbs.twimg.com/profile_images/1421246279632539659/tIVPdfrh_normal.jpg"
"x1387237264992915461","x1468410376408682500",2021-12-08 02:41:30,"PurpleIris87","@POTUS @teachcardona where is the $10K forgiveness for all holders of student loans? How about forgiving accrued interest-- especially on loans where people were told they would not accrue interest? How about just #CancelStudentDebt period?
https://t.co/wJVxKe7vdL","Twitter for Android",264,,"x1349149096909668363","POTUS",FALSE,FALSE,0,0,,,"CancelStudentDebt",,"npr.org/2021/12/07/106…","https://t.co/wJVxKe7vdL","https://www.npr.org/2021/12/07/1062070001/student-loan-forgiveness-debt-president-biden-campaign-promise?utm_source=facebook&utm_medium=news_tab",,,,,,,,,"x1349149096909668363 x763766437","POTUS teachcardona","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PurpleIris87/status/1468410376408682500","PurpleIris","","#Resister. #BLM. #BidenHarris. 🌊Love irises. The smell of lilacs in the spring. Going on evening walks as the sun sets. No DMs. No #Bullies. #Type1Diabetes.",,FALSE,6496,6798,1,7897,9092,2021-04-28 02:48:48,FALSE,,,,"https://pbs.twimg.com/profile_banners/1387237264992915461/1626663805",,"http://pbs.twimg.com/profile_images/1421246279632539659/tIVPdfrh_normal.jpg"
"x2382938365","x1468796726341373957",2021-12-09 04:16:43,"Lotus_Flowering","@SenSchumer @SenWarren @RepPressley @rooseveltinst #Data in hand... #CancelStudentDebt","Twitter for iPhone",35,"x1468792353439858689","x17494010","SenSchumer",FALSE,FALSE,2,0,,,"Data CancelStudentDebt",,,,,,,,,,,,,"x17494010 x970207298 x1080584229510172678 x76967543","SenSchumer SenWarren RepPressley rooseveltinst","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Lotus_Flowering/status/1468796726341373957","N","USA","""You, who matter; no matter who"" 2019. #Underdog. Raising my voice through Tweeting. It is my #mentalhealth exposure therapy.🐘 lover. 🦥 lover.",,FALSE,125,161,0,786,4286,2014-03-11 01:11:26,FALSE,,,,"https://pbs.twimg.com/profile_banners/2382938365/1637100826","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1460732310710636546/rdr06GDc_normal.jpg"
"x1322209443971584002","x1468693251238641672",2021-12-08 21:25:32,"LeviFetterman","tldr #CancelStudentDebt + maaany electeds seem pretty old out of touch for every day ppls problems","Twitter for iPad",98,"x1468692811893596163","x1322209443971584002","LeviFetterman",FALSE,FALSE,13,3,,,"CancelStudentDebt",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LeviFetterman/status/1468693251238641672","Levi Fetterman 🐶🧣","Pennsylvania, USA","PA State Dog | official everything | #AnimalCaucus founder | #RescueDog | @GrittyNHL said hiii | ilu u r enough | he/him | not affiliated w campaign","https://t.co/DIVXsigqcv",FALSE,23643,1112,53,35837,90878,2020-10-30 16:11:42,FALSE,"https://t.co/DIVXsigqcv","https://www.bonfire.com/store/levi-the-rescue-dog/",,"https://pbs.twimg.com/profile_banners/1322209443971584002/1638385823",,"http://pbs.twimg.com/profile_images/1466123098248339457/ROYzxQA9_normal.jpg"
